book_id,goodreads_book_id,title,authors,average_rating,ratings_count_all_editions,text_reviews_count,image_url,small_image_url,popularity,avg_rating,p_rating_1,p_rating_2,p_rating_3,p_rating_4,p_rating_5
7212,34057,Captains Courageous,Rudyard Kipling,3.88,16335,608,https://images.gr-assets.com/books/1327959659m/34057.jpg,https://images.gr-assets.com/books/1327959659s/34057.jpg,16335,3.88,0.018610345,0.05674931,0.26531985,0.3459443,0.3133762
7213,168571,"Shadow Prey (Lucas Davenport, #2)",John Sandford,3.99,16688,575,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16688,3.99,0.0076701823,0.03655321,0.22291467,0.42707336,0.30578858
7214,31333,Violin,Anne Rice,3.26,16147,499,https://images.gr-assets.com/books/1479198883m/31333.jpg,https://images.gr-assets.com/books/1479198883s/31333.jpg,16147,3.26,0.08961417,0.16572738,0.32427076,0.23385149,0.1865362
7215,25527908,The Forgetting Time,Sharon Guskin,3.79,16832,2161,https://images.gr-assets.com/books/1442527065m/25527908.jpg,https://images.gr-assets.com/books/1442527065s/25527908.jpg,16832,3.79,0.011228613,0.05501426,0.27483365,0.44546103,0.21346246
7216,809849,Dear Zoo: A Lift-the-Flap Book,Rod Campbell,4.25,16839,429,https://images.gr-assets.com/books/1391337388m/809849.jpg,https://images.gr-assets.com/books/1391337388s/809849.jpg,16839,4.25,0.011817804,0.033790607,0.16063899,0.27697608,0.5167765
7217,13618,デスノート #3 (Desu Nōto) Gekisō (激走),"Tsugumi Ohba, Takeshi Obata",4.42,19155,619,https://images.gr-assets.com/books/1419952370m/13618.jpg,https://images.gr-assets.com/books/1419952370s/13618.jpg,19155,4.42,0.0031845472,0.014252153,0.10284521,0.32059515,0.5591229
7218,11309018,The Lost Stories,John Flanagan,4.27,18664,842,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18664,4.27,0.006590227,0.030218603,0.14921774,0.3117231,0.5022503
7219,15738951,"Deep Down (Jack Reacher, #16.5)",Lee Child,3.87,15452,701,https://images.gr-assets.com/books/1373921650m/15738951.jpg,https://images.gr-assets.com/books/1373921650s/15738951.jpg,15452,3.87,0.016438002,0.0618043,0.26003107,0.36170074,0.30002588
7220,10947600,Saving June,Hannah Harrington,3.97,16238,1489,https://images.gr-assets.com/books/1349156138m/10947600.jpg,https://images.gr-assets.com/books/1349156138s/10947600.jpg,16238,3.97,0.026173174,0.058751076,0.20679887,0.3315679,0.37670895
7221,23398806,Eeny Meeny,M.J. Arlidge,3.88,16218,2345,https://images.gr-assets.com/books/1418746579m/23398806.jpg,https://images.gr-assets.com/books/1418746579s/23398806.jpg,16218,3.88,0.018374646,0.057467014,0.2339376,0.4046738,0.28554693
7222,15513156,"Of Triton (The Syrena Legacy, #2)",Anna Banks,4.0,20368,1834,https://images.gr-assets.com/books/1355733528m/15513156.jpg,https://images.gr-assets.com/books/1355733528s/15513156.jpg,20368,4.0,0.011734093,0.05277887,0.21288295,0.3647879,0.3578162
7223,7830126,What the Night Knows,Dean Koontz,3.74,16106,1571,https://images.gr-assets.com/books/1308459193m/7830126.jpg,https://images.gr-assets.com/books/1308459193s/7830126.jpg,16106,3.74,0.028622873,0.07978393,0.27287966,0.36415002,0.2545635
7224,16174197,Knight & Play,Kitty French,4.04,25097,1443,https://images.gr-assets.com/books/1354181901m/16174197.jpg,https://images.gr-assets.com/books/1354181901s/16174197.jpg,25097,4.04,0.01932502,0.050205205,0.18894689,0.35697493,0.38454795
7225,18405221,Queen of Fire,Anthony  Ryan,3.64,13913,915,https://images.gr-assets.com/books/1417350958m/18405221.jpg,https://images.gr-assets.com/books/1417350958s/18405221.jpg,13913,3.64,0.025803206,0.09897219,0.30144468,0.35412923,0.21965069
7226,404223,The Wounded Land,Stephen R. Donaldson,3.96,16115,190,https://images.gr-assets.com/books/1323997527m/404223.jpg,https://images.gr-assets.com/books/1323997527s/404223.jpg,16115,3.96,0.017933602,0.04778157,0.22420105,0.37387526,0.3362085
7227,249042,Darkness Visible: A Memoir of Madness,William Styron,4.04,15109,1118,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,15109,4.04,0.010589715,0.049374543,0.19729963,0.37110332,0.3716328
7228,13057939,In the Shadow of the Banyan,Vaddey Ratner,4.04,14443,2134,https://images.gr-assets.com/books/1346714710m/13057939.jpg,https://images.gr-assets.com/books/1346714710s/13057939.jpg,14443,4.04,0.015163055,0.04382746,0.17994876,0.40912554,0.3519352
7229,9858488,Dead End in Norvelt,Jack Gantos,3.72,16432,2996,https://images.gr-assets.com/books/1371074276m/9858488.jpg,https://images.gr-assets.com/books/1371074276s/9858488.jpg,16432,3.72,0.034688413,0.084773615,0.27020448,0.3500487,0.2602848
7230,6611038,Spider's Bite,Jennifer Estep,3.87,26324,1836,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,26324,3.87,0.026401762,0.064921744,0.22766297,0.37224585,0.30876768
7231,123845,Self-Reliance and Other Essays,Ralph Waldo Emerson,4.14,14717,282,https://images.gr-assets.com/books/1319099192m/123845.jpg,https://images.gr-assets.com/books/1319099192s/123845.jpg,14717,4.14,0.010464089,0.036828157,0.18026772,0.34599444,0.4264456
7232,70241,Crash,J.G. Ballard,3.58,15187,925,https://images.gr-assets.com/books/1281416649m/70241.jpg,https://images.gr-assets.com/books/1281416649s/70241.jpg,15187,3.58,0.054322775,0.118785806,0.25679857,0.3352209,0.23487192
7233,769016,How to Talk So Teens Will Listen and Listen So Teens Will Talk,"Adele Faber, Elaine Mazlish, Kimberly Ann Coe",4.24,13966,1547,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,13966,4.24,0.008162681,0.02964342,0.1424173,0.3577975,0.4619791
7234,294951,Fiddler On the Roof: Based on Sholom Aleichem's Stories,"Joseph Stein, Jerry Bock, Sheldon Harnick",4.2,14141,62,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,14141,4.2,0.014850435,0.03740895,0.1668906,0.29665512,0.4841949
7235,17607848,Afterburn,Sylvia Day,3.97,20104,1159,https://images.gr-assets.com/books/1369326801m/17607848.jpg,https://images.gr-assets.com/books/1369326801s/17607848.jpg,20104,3.97,0.013877835,0.050984878,0.22333863,0.3789793,0.33281934
7236,7926,All-of-a-Kind Family,Sydney Taylor,4.23,19119,759,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,19119,4.23,0.017626446,0.029185627,0.15006015,0.31392854,0.48919922
7237,18114057,Influx,Daniel Suarez,3.91,12264,1133,https://images.gr-assets.com/books/1374634071m/18114057.jpg,https://images.gr-assets.com/books/1374634071s/18114057.jpg,12264,3.91,0.015574038,0.049168296,0.22610894,0.4270222,0.28212655
7238,15560,Ilse Witch ,Terry Brooks,3.95,15210,235,https://images.gr-assets.com/books/1403187876m/15560.jpg,https://images.gr-assets.com/books/1403187876s/15560.jpg,15210,3.95,0.008086785,0.047008548,0.24930966,0.3742275,0.32136753
7239,95420,Personal History,Katharine Graham,4.13,14328,750,https://images.gr-assets.com/books/1320504681m/95420.jpg,https://images.gr-assets.com/books/1320504681s/95420.jpg,14328,4.13,0.01779732,0.036013402,0.16471244,0.36264658,0.41883028
7240,27824826,The Dry,Jane Harper,4.07,27901,3682,https://images.gr-assets.com/books/1456113132m/27824826.jpg,https://images.gr-assets.com/books/1456113132s/27824826.jpg,27901,4.07,0.00921114,0.025267912,0.17171428,0.47052076,0.3232859
7241,40320,Full House,"Janet Evanovich, Charlotte Hughes",3.63,18533,623,https://images.gr-assets.com/books/1479699904m/40320.jpg,https://images.gr-assets.com/books/1479699904s/40320.jpg,18533,3.63,0.024496844,0.10543355,0.33022177,0.2947715,0.24507634
7242,291,الأجنحة المتكسرة,"Kahlil Gibran, Anthony R. Ferris",3.93,12435,1425,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,12435,3.93,0.021873744,0.06369119,0.22484921,0.34185767,0.3477282
7243,14889780,Two Graves,"Douglas Preston, Lincoln Child",4.03,15678,1478,https://images.gr-assets.com/books/1346937130m/14889780.jpg,https://images.gr-assets.com/books/1346937130s/14889780.jpg,15678,4.03,0.0075264703,0.03814262,0.21048602,0.40802398,0.33582088
7244,13109291,Blood of Dragons,Robin Hobb,4.12,15410,887,https://images.gr-assets.com/books/1341265576m/13109291.jpg,https://images.gr-assets.com/books/1341265576s/13109291.jpg,15410,4.12,0.005451006,0.028033745,0.1798832,0.41116157,0.37547046
7245,539904,A Bridge Too Far,Cornelius Ryan,4.24,14329,250,https://images.gr-assets.com/books/1326921431m/539904.jpg,https://images.gr-assets.com/books/1326921431s/539904.jpg,14329,4.24,0.0057226606,0.016888827,0.15144113,0.37985903,0.44608834
7246,87220,Loser,Jerry Spinelli,3.72,15678,1613,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,15678,3.72,0.027235616,0.088276565,0.2835821,0.3354382,0.26546752
7247,498835,Sepulchre,Kate Mosse,3.73,15790,1253,https://images.gr-assets.com/books/1328120460m/498835.jpg,https://images.gr-assets.com/books/1328120460s/498835.jpg,15790,3.73,0.02222926,0.08074731,0.28328055,0.36846104,0.24528183
7248,7778609,"Kill the Dead (Sandman Slim, #2)",Richard Kadrey,4.06,15924,816,https://images.gr-assets.com/books/1275103078m/7778609.jpg,https://images.gr-assets.com/books/1275103078s/7778609.jpg,15924,4.06,0.004144687,0.02537051,0.1909696,0.463577,0.3159382
7249,100247,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,Rolf Potts,3.92,14025,836,https://images.gr-assets.com/books/1320532720m/100247.jpg,https://images.gr-assets.com/books/1320532720s/100247.jpg,14025,3.92,0.019679144,0.06131907,0.23122995,0.35536543,0.33240643
7250,12383252,Kiss the Dead,Laurell K. Hamilton,3.79,20568,1620,https://images.gr-assets.com/books/1328767132m/12383252.jpg,https://images.gr-assets.com/books/1328767132s/12383252.jpg,20568,3.79,0.038895372,0.0936406,0.24815246,0.2767892,0.34252235
7251,10775,The Garden of Eden,Ernest Hemingway,3.74,13852,887,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,13852,3.74,0.024184233,0.08670228,0.27057466,0.35792667,0.2606122
7252,1333030,"Sweet Surrender (Sweet Series, #1)",Maya Banks,3.99,22582,964,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,22582,3.99,0.020547338,0.055575237,0.20148791,0.35329023,0.3690993
7253,22875,The One Tree,Stephen R. Donaldson,3.96,15334,136,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,15334,3.96,0.016107995,0.051258642,0.22459893,0.37426633,0.3337681
7254,24816,Homicidal Psycho Jungle Cat: A Calvin and Hobbes Collection,Bill Watterson,4.71,15729,289,https://images.gr-assets.com/books/1448818381m/24816.jpg,https://images.gr-assets.com/books/1448818381s/24816.jpg,15729,4.71,0.00082649884,0.003369572,0.044249475,0.18437281,0.76718163
7255,17190226,Surrender Your Love,J.C. Reed,3.91,24191,1437,https://images.gr-assets.com/books/1359887738m/17190226.jpg,https://images.gr-assets.com/books/1359887738s/17190226.jpg,24191,3.91,0.022653053,0.058575504,0.2249597,0.37848786,0.3153239
7256,17985262,CyberStorm,Matthew Mather,3.75,14279,1273,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,14279,3.75,0.02451152,0.082078576,0.2657749,0.37691715,0.25071785
7257,24476,Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,Chuck Klosterman,3.8,11665,532,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,11665,3.8,0.01928847,0.06446635,0.273982,0.38456923,0.25769395
7258,795034,To Green Angel Tower (Siege),Tad Williams,4.18,15138,154,https://images.gr-assets.com/books/1309992858m/795034.jpg,https://images.gr-assets.com/books/1309992858s/795034.jpg,15138,4.18,0.009380368,0.03197252,0.16376008,0.35658607,0.43830097
7259,6818019,"Moi Nojoud, 10 ans, divorcée","Nujood Ali, Delphine Minoui, Linda Coverdale",3.79,15351,2294,https://images.gr-assets.com/books/1320467214m/6818019.jpg,https://images.gr-assets.com/books/1320467214s/6818019.jpg,15351,3.79,0.011009055,0.06527262,0.29183766,0.38401407,0.24786659
7260,43798,The Feast of All Saints,Anne Rice,3.83,16011,364,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16011,3.83,0.022234714,0.07688464,0.264006,0.32227844,0.3145962
7261,18453074,To rise again at a decent hour,Joshua Ferris,3.08,12209,2090,https://images.gr-assets.com/books/1391305201m/18453074.jpg,https://images.gr-assets.com/books/1391305201s/18453074.jpg,12209,3.08,0.08469162,0.20009829,0.362929,0.25890738,0.09337374
7262,150720,Proof: A Play,David Auburn,4.01,14029,297,https://images.gr-assets.com/books/1417605435m/150720.jpg,https://images.gr-assets.com/books/1417605435s/150720.jpg,14029,4.01,0.014612588,0.048613586,0.20935206,0.37173,0.3556918
7263,121581,The Past through Tomorrow,"Robert A. Heinlein, Damon Knight",4.15,14323,111,https://images.gr-assets.com/books/1325885616m/121581.jpg,https://images.gr-assets.com/books/1325885616s/121581.jpg,14323,4.15,0.0050268797,0.024994764,0.1917196,0.3664735,0.41178524
7264,86525,Master of the Senate,Robert A. Caro,4.41,11983,587,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,11983,4.41,0.016022699,0.03112743,0.10055912,0.23349746,0.6187933
7265,15722284,Saint Odd,Dean Koontz,4.12,14279,1704,https://images.gr-assets.com/books/1403303609m/15722284.jpg,https://images.gr-assets.com/books/1403303609s/15722284.jpg,14279,4.12,0.013166188,0.03963863,0.17501226,0.3570278,0.4151551
7266,6671,The Wonderful Story Of Henry Sugar And Six More,Roald Dahl,4.15,16370,840,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,16370,4.15,0.0059254733,0.03115455,0.18772145,0.36212584,0.4130727
7267,140091,"Real Murders (Aurora Teagarden, #1)",Charlaine Harris,3.66,21752,1529,https://images.gr-assets.com/books/1307067671m/140091.jpg,https://images.gr-assets.com/books/1307067671s/140091.jpg,21752,3.66,0.018021332,0.07732622,0.34268114,0.349669,0.21230231
7268,7926242,Port Mortuary,Patricia Cornwell,3.55,17153,1498,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,17153,3.55,0.047979943,0.119512625,0.29714918,0.3021629,0.23319536
7269,672948,Arc de Triomphe,Erich Maria Remarque,4.4,13380,313,https://images.gr-assets.com/books/1353844109m/672948.jpg,https://images.gr-assets.com/books/1353844109s/672948.jpg,13380,4.4,0.005605381,0.020627802,0.1103139,0.2963378,0.56711507
7270,154795,The Death of Superman,"Dan Jurgens, Jerry Ordway, Louise Simonson, Roger Stern, Jon Bogdanove, Tom Grummett, Jackson Butch Guice, Brett Breeding, Rick Burchett, Doug Hazlewood, Dennis Janke, Denis Rodier",3.89,13287,303,https://images.gr-assets.com/books/1383536130m/154795.jpg,https://images.gr-assets.com/books/1383536130s/154795.jpg,13287,3.89,0.023255814,0.07947618,0.24452472,0.29186422,0.36087906
7271,144800,The Raw Shark Texts,Steven Hall,3.87,13806,1611,https://images.gr-assets.com/books/1405099268m/144800.jpg,https://images.gr-assets.com/books/1405099268s/144800.jpg,13806,3.87,0.030783717,0.07612632,0.212299,0.3530349,0.32775605
7272,27904311,The Hammer of Thor,Rick Riordan,4.37,26621,3390,https://images.gr-assets.com/books/1463950690m/27904311.jpg,https://images.gr-assets.com/books/1463950690s/27904311.jpg,26621,4.37,0.0064235004,0.016979076,0.10713346,0.34337553,0.5260884
7273,15771862,Wave,Sonali Deraniyagala,3.7,13198,2128,https://images.gr-assets.com/books/1362126716m/15771862.jpg,https://images.gr-assets.com/books/1362126716s/15771862.jpg,13198,3.7,0.03530838,0.09221094,0.2661009,0.35050765,0.2558721
7274,1307,Fire Sea,"Margaret Weis, Tracy Hickman",4.05,15554,183,https://images.gr-assets.com/books/1325422748m/1307.jpg,https://images.gr-assets.com/books/1325422748s/1307.jpg,15554,4.05,0.0051433714,0.03780378,0.21705027,0.3836955,0.35630706
7275,13547504,"Far from the Tree: Parents, Children, and the Search for Identity",Andrew Solomon,4.26,13240,1875,https://images.gr-assets.com/books/1363008433m/13547504.jpg,https://images.gr-assets.com/books/1363008433s/13547504.jpg,13240,4.26,0.018957704,0.033610273,0.12666163,0.30611783,0.51465255
7276,958277,Junie B. Jones and the Stupid Smelly Bus,"Barbara Park, Denise Brunkus",3.9,17517,1408,https://images.gr-assets.com/books/1353109909m/958277.jpg,https://images.gr-assets.com/books/1353109909s/958277.jpg,17517,3.9,0.04566992,0.077638865,0.22052863,0.24324942,0.41291317
7277,23887,El otoño del patriarca,"Gabriel García Márquez, Gregory Rabassa",3.84,13673,711,https://images.gr-assets.com/books/1410136666m/23887.jpg,https://images.gr-assets.com/books/1410136666s/23887.jpg,13673,3.84,0.025890442,0.06955314,0.24420391,0.35581073,0.3045418
7278,3276637,Bones of the Hills,Conn Iggulden,4.32,13094,390,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,13094,4.32,0.0036658011,0.011531999,0.11684741,0.39239347,0.47556132
7279,13330771,Hallucinations,Oliver Sacks,3.85,12886,1101,https://images.gr-assets.com/books/1440360108m/13330771.jpg,https://images.gr-assets.com/books/1440360108s/13330771.jpg,12886,3.85,0.017848829,0.058590718,0.25981686,0.38320658,0.280537
7280,12444297,Burned,Karen Marie Moning,4.12,21149,2806,https://images.gr-assets.com/books/1407503200m/12444297.jpg,https://images.gr-assets.com/books/1407503200s/12444297.jpg,21149,4.12,0.015130739,0.04586505,0.17007896,0.3408199,0.42810535
7281,3301759,The Murders in the Rue Morgue,Edgar Allan Poe,3.92,17180,594,https://images.gr-assets.com/books/1409105459m/3301759.jpg,https://images.gr-assets.com/books/1409105459s/3301759.jpg,17180,3.92,0.011641444,0.05308498,0.24639115,0.3791036,0.3097788
7282,104086,The Summer Tree,Guy Gavriel Kay,3.99,17645,1003,https://images.gr-assets.com/books/1412531529m/104086.jpg,https://images.gr-assets.com/books/1412531529s/104086.jpg,17645,3.99,0.023632757,0.055256445,0.19467272,0.3560782,0.37035987
7283,7909,Betsy-Tacy,"Maud Hart Lovelace, Lois Lenski",4.07,18558,877,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18558,4.07,0.031846102,0.040252183,0.18353271,0.31129432,0.43307468
7284,2020935,Sweethearts,Sara Zarr,3.64,17151,1688,https://images.gr-assets.com/books/1336053590m/2020935.jpg,https://images.gr-assets.com/books/1336053590s/2020935.jpg,17151,3.64,0.03544983,0.10844849,0.29724213,0.30237305,0.2564865
7285,1474628,The Monsters of Templeton,Lauren Groff,3.58,15878,2465,https://images.gr-assets.com/books/1328051913m/1474628.jpg,https://images.gr-assets.com/books/1328051913s/1474628.jpg,15878,3.58,0.02808918,0.09686358,0.31093338,0.39305958,0.17105429
7286,18107951,Midnight Crossroad,Charlaine Harris,3.63,19360,2985,https://images.gr-assets.com/books/1384456102m/18107951.jpg,https://images.gr-assets.com/books/1384456102s/18107951.jpg,19360,3.63,0.030268595,0.08569215,0.3177686,0.3577996,0.20847107
7287,269746,Catering to Nobody,Diane Mott Davidson,3.85,16506,718,https://images.gr-assets.com/books/1340227366m/269746.jpg,https://images.gr-assets.com/books/1340227366s/269746.jpg,16506,3.85,0.019023385,0.0493154,0.2788683,0.370229,0.28256392
7288,12614410,The Lost Prince,Julie Kagawa,4.05,22483,2319,https://images.gr-assets.com/books/1335463790m/12614410.jpg,https://images.gr-assets.com/books/1335463790s/12614410.jpg,22483,4.05,0.015122537,0.043232664,0.20299782,0.35720322,0.38144377
7289,2095583,Devil Bones,Kathy Reichs,3.89,20410,1017,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,20410,3.89,0.009652131,0.04644782,0.2691328,0.39710927,0.27765802
7290,116114,From Here to Eternity,James  Jones,4.09,13959,345,https://images.gr-assets.com/books/1330924946m/116114.jpg,https://images.gr-assets.com/books/1330924946s/116114.jpg,13959,4.09,0.011748693,0.03653557,0.18998496,0.37724766,0.38448313
7291,389763,Change Your Thoughts - Change Your Life: Living the Wisdom of the Tao,Wayne W. Dyer,4.24,12818,383,https://images.gr-assets.com/books/1328770256m/389763.jpg,https://images.gr-assets.com/books/1328770256s/389763.jpg,12818,4.24,0.017007334,0.029879857,0.1464347,0.31112498,0.49555314
7292,81176,"Dude, Where's My Country?",Michael Moore,3.4,13810,356,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,13810,3.4,0.055467054,0.121506155,0.35807386,0.3020999,0.162853
7293,364089,The Last Don,Mario Puzo,3.8,12606,355,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,12606,3.8,0.010153895,0.060447406,0.29017928,0.40099952,0.2382199
7294,11995136,محال,"يوسف زيدان, Youssef Ziedan",3.31,10110,1283,https://images.gr-assets.com/books/1324288676m/11995136.jpg,https://images.gr-assets.com/books/1324288676s/11995136.jpg,10110,3.31,0.069732934,0.14668645,0.3388724,0.29060337,0.15410484
7295,19452,Ready or Not,Meg Cabot,3.4,22530,793,https://images.gr-assets.com/books/1327951939m/19452.jpg,https://images.gr-assets.com/books/1327951939s/19452.jpg,22530,3.4,0.047359075,0.14633821,0.3466489,0.2786063,0.1810475
7296,128755,Cross Bones,Kathy Reichs,3.86,20093,894,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,20093,3.86,0.012143533,0.052306775,0.2712885,0.38794604,0.27631512
7297,163363,All But My Life,Gerda Weissmann Klein,4.28,14111,893,https://images.gr-assets.com/books/1316131452m/163363.jpg,https://images.gr-assets.com/books/1316131452s/163363.jpg,14111,4.28,0.018992275,0.028204946,0.1268514,0.30699456,0.51895684
7298,577542,Rikki-Tikki-Tavi,"Rudyard Kipling, Jerry Pinkney",3.96,18495,706,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18495,3.96,0.016166532,0.049635038,0.23974048,0.34549877,0.34895918
7299,2249196,"All-Star Superman, Vol. 2","Grant Morrison, Frank Quitely",4.33,12769,251,https://images.gr-assets.com/books/1320477944m/2249196.jpg,https://images.gr-assets.com/books/1320477944s/2249196.jpg,12769,4.33,0.012060459,0.03492834,0.124833584,0.26713133,0.5610463
7300,17345242,The World of Ice and Fire,"George R.R. Martin, Elio M. García Jr., Linda Antonsson",4.25,15187,1349,https://images.gr-assets.com/books/1400360220m/17345242.jpg,https://images.gr-assets.com/books/1400360220s/17345242.jpg,15187,4.25,0.0070454995,0.028379535,0.14802134,0.3426615,0.47389215
7301,110386,"To Sir Phillip, With Love",Julia Quinn,3.89,24143,1031,https://images.gr-assets.com/books/1274211519m/110386.jpg,https://images.gr-assets.com/books/1274211519s/110386.jpg,24143,3.89,0.009236632,0.05529553,0.26711676,0.37729362,0.29105744
7302,454236,Miracle in the Andes: 72 Days on the Mountain and My Long Trek Home,"Nando Parrado, Vince Rause",4.21,12048,750,https://images.gr-assets.com/books/1320544978m/454236.jpg,https://images.gr-assets.com/books/1320544978s/454236.jpg,12048,4.21,0.007553121,0.021663347,0.15894754,0.37616202,0.43567398
7303,17336849,"Lost & Found (Lost & Found, #1)",Nicole  Williams,4.13,23495,1511,https://images.gr-assets.com/books/1365394535m/17336849.jpg,https://images.gr-assets.com/books/1365394535s/17336849.jpg,23495,4.13,0.011236433,0.03468823,0.16709939,0.38561395,0.401362
7304,298730,Among the Barons,Margaret Peterson Haddix,4.08,18050,631,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,18050,4.08,0.005207756,0.03263158,0.21612188,0.3703601,0.37567866
7305,20912424,The War that Saved My Life (The War That Saved My Life #1),"Kimberly Brubaker Bradley, مرضیه ورشوساز",4.43,20658,3796,https://images.gr-assets.com/books/1453342842m/20912424.jpg,https://images.gr-assets.com/books/1453342842s/20912424.jpg,20658,4.43,0.015393552,0.016894182,0.07570917,0.30588633,0.58611673
7306,125662,Say Cheese and Die!,R.L. Stine,3.72,16764,579,https://images.gr-assets.com/books/1328867794m/125662.jpg,https://images.gr-assets.com/books/1328867794s/125662.jpg,16764,3.72,0.023622047,0.09973753,0.31478167,0.25262466,0.30923408
7307,328907,Sharpe's Tiger,Bernard Cornwell,4.08,14602,674,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,14602,4.08,0.0039720587,0.020613614,0.19750719,0.44706205,0.3308451
